OrderLineID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,Discount,LineTotal
OL-06763,ORD-12764,CUST-0796,PROD-010,2025-01-05,3,121.48,0,364.44
OL-06764,ORD-12764,CUST-0796,PROD-029,2025-01-05,3,32.8,0.15,83.64
OL-06765,ORD-12765,CUST-0796,PROD-019,2025-09-10,2,21.71,0.15,36.91
OL-06766,ORD-12766,CUST-0796,PROD-026,2024-09-22,5,54.35,0.05,258.16
OL-06767,ORD-12767,CUST-0796,PROD-004,2025-03-20,4,921.23,0,3684.92
OL-06768,ORD-12767,CUST-0796,PROD-028,2025-03-20,3,65.64,0.1,177.23
OL-06769,ORD-12768,CUST-0796,PROD-020,2024-09-10,5,37.73,0.05,179.22
OL-06770,ORD-12768,CUST-0796,PROD-015,2024-09-10,5,295.3,0,1476.5
OL-06771,ORD-12769,CUST-0796,PROD-014,2024-10-06,2,487.6,0.1,877.68
OL-06772,ORD-12769,CUST-0796,PROD-012,2024-10-06,4,109.67,0.1,394.81
OL-06773,ORD-12769,CUST-0796,PROD-023,2024-10-06,2,88.43,0,176.86
OL-06774,ORD-12770,CUST-0796,PROD-016,2025-01-06,1,189.62,0,189.62
OL-06775,ORD-12770,CUST-0796,PROD-033,2025-01-06,2,70.03,0,140.06
OL-06776,ORD-12771,CUST-0797,PROD-015,2025-07-31,2,295.3,0,590.6
OL-06777,ORD-12771,CUST-0797,PROD-018,2025-07-31,2,9.52,0,19.04
OL-06778,ORD-12771,CUST-0797,PROD-022,2025-07-31,4,27.82,0,111.28
OL-06779,ORD-12771,CUST-0797,PROD-016,2025-07-31,1,189.62,0.2,151.7
OL-06780,ORD-12772,CUST-0797,PROD-019,2025-11-14,3,21.71,0,65.13
OL-06781,ORD-12772,CUST-0797,PROD-031,2025-11-14,5,164.42,0.1,739.89
OL-06782,ORD-12773,CUST-0798,PROD-011,2025-01-05,3,103.76,0,311.28
OL-06783,ORD-12773,CUST-0798,PROD-004,2025-01-05,3,921.23,0,2763.69
OL-06784,ORD-12773,CUST-0798,PROD-016,2025-01-05,4,189.62,0,758.48
OL-06785,ORD-12773,CUST-0798,PROD-015,2025-01-05,2,295.3,0,590.6
OL-06786,ORD-12774,CUST-0799,PROD-007,2024-11-05,1,511.33,0,511.33
OL-06787,ORD-12774,CUST-0799,PROD-002,2024-11-05,3,505.32,0,1515.96
OL-06788,ORD-12774,CUST-0799,PROD-032,2024-11-05,5,129.73,0.2,518.92
OL-06789,ORD-12775,CUST-0799,PROD-018,2025-08-02,1,9.52,0,9.52
OL-06790,ORD-12776,CUST-0799,PROD-020,2025-02-05,4,37.73,0,150.92
OL-06791,ORD-12776,CUST-0799,PROD-022,2025-02-05,1,27.82,0,27.82
OL-06792,ORD-12777,CUST-0799,PROD-024,2025-09-19,2,38.87,0,77.74
OL-06793,ORD-12777,CUST-0799,PROD-006,2025-09-19,2,689.21,0.1,1240.58
OL-06794,ORD-12778,CUST-0800,PROD-032,2025-12-18,5,129.73,0,648.65
OL-06795,ORD-12779,CUST-0801,PROD-023,2025-10-25,3,88.43,0.15,225.5
OL-06796,ORD-12779,CUST-0801,PROD-002,2025-10-25,2,505.32,0.15,859.04
OL-06797,ORD-12780,CUST-0802,PROD-005,2024-12-14,3,843.32,0.15,2150.47
OL-06798,ORD-12780,CUST-0802,PROD-031,2024-12-14,4,164.42,0.2,526.14
OL-06799,ORD-12780,CUST-0802,PROD-008,2024-12-14,3,342.59,0,1027.77
OL-06800,ORD-12781,CUST-0803,PROD-026,2024-11-17,4,54.35,0.2,173.92
OL-06801,ORD-12782,CUST-0803,PROD-033,2025-03-30,3,70.03,0.05,199.59
OL-06802,ORD-12782,CUST-0803,PROD-009,2025-03-30,2,89.78,0,179.56
OL-06803,ORD-12783,CUST-0804,PROD-008,2025-07-25,5,342.59,0.15,1456.01
OL-06804,ORD-12783,CUST-0804,PROD-027,2025-07-25,3,52.67,0.15,134.31
OL-06805,ORD-12783,CUST-0804,PROD-009,2025-07-25,4,89.78,0,359.12
OL-06806,ORD-12783,CUST-0804,PROD-005,2025-07-25,3,843.32,0,2529.96
OL-06807,ORD-12784,CUST-0804,PROD-030,2025-08-13,4,33.74,0,134.96
OL-06808,ORD-12785,CUST-0805,PROD-010,2024-07-19,5,121.48,0.1,546.66
OL-06809,ORD-12785,CUST-0805,PROD-004,2024-07-19,4,921.23,0.1,3316.43
OL-06810,ORD-12785,CUST-0805,PROD-021,2024-07-19,3,38.34,0.15,97.77
OL-06811,ORD-12786,CUST-0805,PROD-029,2025-07-02,2,32.8,0.15,55.76
OL-06812,ORD-12786,CUST-0805,PROD-030,2025-07-02,2,33.74,0.15,57.36
OL-06813,ORD-12786,CUST-0805,PROD-005,2025-07-02,4,843.32,0,3373.28
OL-06814,ORD-12786,CUST-0805,PROD-020,2025-07-02,5,37.73,0,188.65
OL-06815,ORD-12787,CUST-0805,PROD-007,2025-08-19,1,511.33,0,511.33
OL-06816,ORD-12788,CUST-0805,PROD-027,2025-11-15,2,52.67,0.1,94.81
OL-06817,ORD-12788,CUST-0805,PROD-007,2025-11-15,2,511.33,0.05,971.53
OL-06818,ORD-12788,CUST-0805,PROD-004,2025-11-15,5,921.23,0.1,4145.53
OL-06819,ORD-12789,CUST-0806,PROD-035,2025-08-06,5,75.75,0,378.75
OL-06820,ORD-12790,CUST-0806,PROD-026,2025-09-09,2,54.35,0.1,97.83
OL-06821,ORD-12790,CUST-0806,PROD-008,2025-09-09,5,342.59,0,1712.95
OL-06822,ORD-12790,CUST-0806,PROD-025,2025-09-09,4,25.5,0.1,91.8
OL-06823,ORD-12791,CUST-0807,PROD-006,2025-11-21,4,689.21,0.1,2481.16
OL-06824,ORD-12791,CUST-0807,PROD-034,2025-11-21,1,79.8,0,79.8
OL-06825,ORD-12791,CUST-0807,PROD-023,2025-11-21,1,88.43,0.15,75.17
OL-06826,ORD-12792,CUST-0808,PROD-026,2025-12-21,2,54.35,0.05,103.27
OL-06827,ORD-12792,CUST-0808,PROD-036,2025-12-21,4,97.89,0,391.56
OL-06828,ORD-12792,CUST-0808,PROD-035,2025-12-21,5,75.75,0,378.75
OL-06829,ORD-12793,CUST-0809,PROD-032,2025-01-05,1,129.73,0.15,110.27
OL-06830,ORD-12793,CUST-0809,PROD-011,2025-01-05,5,103.76,0,518.8
OL-06831,ORD-12794,CUST-0809,PROD-029,2025-12-30,4,32.8,0,131.2
OL-06832,ORD-12794,CUST-0809,PROD-010,2025-12-30,3,121.48,0.05,346.22
OL-06833,ORD-12794,CUST-0809,PROD-013,2025-12-30,3,134.4,0,403.2
OL-06834,ORD-12795,CUST-0809,PROD-002,2025-09-15,2,505.32,0,1010.64
OL-06835,ORD-12795,CUST-0809,PROD-035,2025-09-15,4,75.75,0.1,272.7
OL-06836,ORD-12796,CUST-0809,PROD-007,2025-09-04,3,511.33,0.1,1380.59
OL-06837,ORD-12796,CUST-0809,PROD-017,2025-09-04,5,242.78,0,1213.9
OL-06838,ORD-12796,CUST-0809,PROD-023,2025-09-04,4,88.43,0.05,336.03
OL-06839,ORD-12797,CUST-0810,PROD-017,2024-11-11,4,242.78,0.05,922.56
OL-06840,ORD-12798,CUST-0811,PROD-028,2025-03-10,4,65.64,0.1,236.3
OL-06841,ORD-12799,CUST-0811,PROD-029,2025-12-13,3,32.8,0.2,78.72
OL-06842,ORD-12799,CUST-0811,PROD-024,2025-12-13,4,38.87,0,155.48
OL-06843,ORD-12799,CUST-0811,PROD-005,2025-12-13,1,843.32,0.05,801.15
OL-06844,ORD-12799,CUST-0811,PROD-036,2025-12-13,3,97.89,0,293.67
OL-06845,ORD-12800,CUST-0811,PROD-023,2025-10-31,5,88.43,0.2,353.72
OL-06846,ORD-12801,CUST-0811,PROD-014,2025-09-28,5,487.6,0,2438
OL-06847,ORD-12801,CUST-0811,PROD-020,2025-09-28,4,37.73,0,150.92
OL-06848,ORD-12801,CUST-0811,PROD-016,2025-09-28,5,189.62,0,948.1
OL-06849,ORD-12801,CUST-0811,PROD-006,2025-09-28,1,689.21,0.15,585.83
OL-06850,ORD-12802,CUST-0811,PROD-023,2025-04-10,3,88.43,0.05,252.03
OL-06851,ORD-12802,CUST-0811,PROD-034,2025-04-10,3,79.8,0.2,191.52
OL-06852,ORD-12803,CUST-0812,PROD-031,2024-01-31,1,164.42,0.15,139.76
OL-06853,ORD-12803,CUST-0812,PROD-016,2024-01-31,2,189.62,0,379.24
OL-06854,ORD-12804,CUST-0812,PROD-036,2024-08-27,4,97.89,0,391.56
OL-06855,ORD-12804,CUST-0812,PROD-031,2024-08-27,3,164.42,0,493.26
OL-06856,ORD-12804,CUST-0812,PROD-007,2024-08-27,5,511.33,0.05,2428.82
OL-06857,ORD-12804,CUST-0812,PROD-011,2024-08-27,2,103.76,0,207.52
OL-06858,ORD-12805,CUST-0812,PROD-010,2025-04-27,3,121.48,0.15,309.77
OL-06859,ORD-12806,CUST-0812,PROD-024,2024-03-16,3,38.87,0,116.61
OL-06860,ORD-12806,CUST-0812,PROD-019,2024-03-16,1,21.71,0.15,18.45
OL-06861,ORD-12807,CUST-0812,PROD-019,2024-03-16,1,21.71,0.15,18.45
OL-06862,ORD-12807,CUST-0812,PROD-003,2024-03-16,5,722.82,0.1,3252.69
OL-06863,ORD-12807,CUST-0812,PROD-033,2024-03-16,5,70.03,0.2,280.12
OL-06864,ORD-12808,CUST-0812,PROD-026,2024-06-01,5,54.35,0.05,258.16
OL-06865,ORD-12808,CUST-0812,PROD-030,2024-06-01,2,33.74,0,67.48
OL-06866,ORD-12808,CUST-0812,PROD-016,2024-06-01,4,189.62,0,758.48
OL-06867,ORD-12808,CUST-0812,PROD-034,2024-06-01,4,79.8,0,319.2
OL-06868,ORD-12809,CUST-0812,PROD-019,2024-02-21,5,21.71,0,108.55
OL-06869,ORD-12809,CUST-0812,PROD-016,2024-02-21,1,189.62,0,189.62
OL-06870,ORD-12810,CUST-0812,PROD-019,2024-03-02,2,21.71,0,43.42
OL-06871,ORD-12811,CUST-0812,PROD-015,2024-05-06,3,295.3,0,885.9
OL-06872,ORD-12811,CUST-0812,PROD-002,2024-05-06,4,505.32,0.1,1819.15
OL-06873,ORD-12811,CUST-0812,PROD-032,2024-05-06,5,129.73,0.15,551.35
OL-06874,ORD-12812,CUST-0812,PROD-018,2024-09-14,2,9.52,0.1,17.14
OL-06875,ORD-12812,CUST-0812,PROD-027,2024-09-14,5,52.67,0.05,250.18
OL-06876,ORD-12812,CUST-0812,PROD-025,2024-09-14,2,25.5,0,51
OL-06877,ORD-12813,CUST-0812,PROD-011,2024-04-07,3,103.76,0.15,264.59
OL-06878,ORD-12813,CUST-0812,PROD-010,2024-04-07,4,121.48,0,485.92
OL-06879,ORD-12813,CUST-0812,PROD-022,2024-04-07,1,27.82,0,27.82
OL-06880,ORD-12813,CUST-0812,PROD-029,2024-04-07,2,32.8,0,65.6
OL-06881,ORD-12814,CUST-0812,PROD-015,2024-03-06,1,295.3,0,295.3
OL-06882,ORD-12814,CUST-0812,PROD-019,2024-03-06,4,21.71,0.15,73.81
OL-06883,ORD-12815,CUST-0812,PROD-007,2024-10-12,3,511.33,0.1,1380.59
OL-06884,ORD-12815,CUST-0812,PROD-012,2024-10-12,5,109.67,0.15,466.1
OL-06885,ORD-12815,CUST-0812,PROD-024,2024-10-12,1,38.87,0.2,31.1
OL-06886,ORD-12815,CUST-0812,PROD-006,2024-10-12,3,689.21,0,2067.63
OL-06887,ORD-12816,CUST-0812,PROD-033,2025-06-02,3,70.03,0,210.09
OL-06888,ORD-12816,CUST-0812,PROD-001,2025-06-02,4,1226.38,0.05,4660.24
OL-06889,ORD-12817,CUST-0813,PROD-035,2025-10-23,1,75.75,0.2,60.6
OL-06890,ORD-12818,CUST-0814,PROD-009,2025-06-10,5,89.78,0.1,404.01
OL-06891,ORD-12818,CUST-0814,PROD-032,2025-06-10,3,129.73,0.2,311.35
OL-06892,ORD-12819,CUST-0814,PROD-003,2025-11-13,4,722.82,0,2891.28
OL-06893,ORD-12819,CUST-0814,PROD-036,2025-11-13,3,97.89,0,293.67
OL-06894,ORD-12819,CUST-0814,PROD-025,2025-11-13,4,25.5,0.05,96.9
OL-06895,ORD-12819,CUST-0814,PROD-013,2025-11-13,5,134.4,0,672
OL-06896,ORD-12820,CUST-0815,PROD-020,2024-11-20,2,37.73,0,75.46
OL-06897,ORD-12820,CUST-0815,PROD-010,2024-11-20,3,121.48,0.15,309.77
OL-06898,ORD-12820,CUST-0815,PROD-001,2024-11-20,5,1226.38,0,6131.9
OL-06899,ORD-12821,CUST-0815,PROD-013,2025-04-12,2,134.4,0.05,255.36
OL-06900,ORD-12821,CUST-0815,PROD-005,2025-04-12,1,843.32,0,843.32
OL-06901,ORD-12821,CUST-0815,PROD-016,2025-04-12,3,189.62,0,568.86
OL-06902,ORD-12821,CUST-0815,PROD-030,2025-04-12,2,33.74,0,67.48
OL-06903,ORD-12822,CUST-0816,PROD-035,2025-08-23,1,75.75,0.15,64.39
OL-06904,ORD-12823,CUST-0816,PROD-025,2025-11-24,5,25.5,0.05,121.12
OL-06905,ORD-12823,CUST-0816,PROD-008,2025-11-24,1,342.59,0.05,325.46
OL-06906,ORD-12823,CUST-0816,PROD-017,2025-11-24,1,242.78,0,242.78
OL-06907,ORD-12823,CUST-0816,PROD-016,2025-11-24,3,189.62,0.05,540.42
OL-06908,ORD-12824,CUST-0817,PROD-033,2025-09-01,5,70.03,0.2,280.12
OL-06909,ORD-12825,CUST-0818,PROD-009,2024-01-19,3,89.78,0.2,215.47
OL-06910,ORD-12826,CUST-0818,PROD-010,2025-06-03,5,121.48,0.1,546.66
OL-06911,ORD-12826,CUST-0818,PROD-020,2025-06-03,2,37.73,0,75.46
OL-06912,ORD-12826,CUST-0818,PROD-032,2025-06-03,1,129.73,0,129.73
OL-06913,ORD-12826,CUST-0818,PROD-027,2025-06-03,2,52.67,0,105.34
OL-06914,ORD-12827,CUST-0818,PROD-006,2024-03-15,5,689.21,0,3446.05
OL-06915,ORD-12827,CUST-0818,PROD-013,2024-03-15,1,134.4,0.2,107.52
OL-06916,ORD-12827,CUST-0818,PROD-005,2024-03-15,5,843.32,0.15,3584.11
OL-06917,ORD-12828,CUST-0818,PROD-001,2024-03-28,2,1226.38,0,2452.76
OL-06918,ORD-12828,CUST-0818,PROD-022,2024-03-28,3,27.82,0.15,70.94
OL-06919,ORD-12828,CUST-0818,PROD-006,2024-03-28,1,689.21,0.05,654.75
OL-06920,ORD-12829,CUST-0819,PROD-020,2025-10-04,3,37.73,0.05,107.53
OL-06921,ORD-12830,CUST-0820,PROD-027,2024-11-11,3,52.67,0.2,126.41
OL-06922,ORD-12830,CUST-0820,PROD-001,2024-11-11,1,1226.38,0.2,981.1
OL-06923,ORD-12830,CUST-0820,PROD-037,2024-11-11,4,23.39,0.05,88.88
OL-06924,ORD-12831,CUST-0820,PROD-033,2025-01-16,2,70.03,0,140.06
OL-06925,ORD-12831,CUST-0820,PROD-030,2025-01-16,1,33.74,0,33.74
OL-06926,ORD-12831,CUST-0820,PROD-034,2025-01-16,1,79.8,0,79.8
OL-06927,ORD-12832,CUST-0821,PROD-025,2025-07-30,4,25.5,0,102
OL-06928,ORD-12832,CUST-0821,PROD-018,2025-07-30,2,9.52,0.05,18.09
OL-06929,ORD-12832,CUST-0821,PROD-021,2025-07-30,3,38.34,0.15,97.77
OL-06930,ORD-12833,CUST-0822,PROD-004,2024-10-24,1,921.23,0,921.23
OL-06931,ORD-12833,CUST-0822,PROD-030,2024-10-24,2,33.74,0.2,53.98
OL-06932,ORD-12833,CUST-0822,PROD-018,2024-10-24,4,9.52,0,38.08
OL-06933,ORD-12834,CUST-0823,PROD-001,2025-08-02,2,1226.38,0.05,2330.12
OL-06934,ORD-12834,CUST-0823,PROD-015,2025-08-02,5,295.3,0,1476.5
OL-06935,ORD-12834,CUST-0823,PROD-016,2025-08-02,1,189.62,0,189.62
OL-06936,ORD-12834,CUST-0823,PROD-007,2025-08-02,4,511.33,0,2045.32
OL-06937,ORD-12835,CUST-0823,PROD-025,2025-09-22,1,25.5,0,25.5
OL-06938,ORD-12836,CUST-0823,PROD-029,2025-11-10,5,32.8,0,164
OL-06939,ORD-12836,CUST-0823,PROD-023,2025-11-10,3,88.43,0.05,252.03
OL-06940,ORD-12836,CUST-0823,PROD-015,2025-11-10,4,295.3,0,1181.2
OL-06941,ORD-12836,CUST-0823,PROD-005,2025-11-10,1,843.32,0.15,716.82
OL-06942,ORD-12837,CUST-0824,PROD-006,2024-11-06,1,689.21,0.1,620.29
OL-06943,ORD-12838,CUST-0824,PROD-022,2025-09-25,2,27.82,0,55.64
OL-06944,ORD-12838,CUST-0824,PROD-019,2025-09-25,2,21.71,0.05,41.25
OL-06945,ORD-12838,CUST-0824,PROD-027,2025-09-25,1,52.67,0.05,50.04
OL-06946,ORD-12838,CUST-0824,PROD-007,2025-09-25,3,511.33,0,1533.99
OL-06947,ORD-12839,CUST-0824,PROD-029,2024-12-22,4,32.8,0.05,124.64
OL-06948,ORD-12839,CUST-0824,PROD-019,2024-12-22,5,21.71,0,108.55
OL-06949,ORD-12839,CUST-0824,PROD-034,2024-12-22,5,79.8,0.05,379.05
OL-06950,ORD-12840,CUST-0824,PROD-033,2025-12-22,1,70.03,0.05,66.53
OL-06951,ORD-12840,CUST-0824,PROD-017,2025-12-22,1,242.78,0.15,206.36
OL-06952,ORD-12840,CUST-0824,PROD-034,2025-12-22,2,79.8,0.05,151.62
OL-06953,ORD-12841,CUST-0825,PROD-002,2025-01-25,1,505.32,0.05,480.05
OL-06954,ORD-12842,CUST-0826,PROD-005,2025-10-26,4,843.32,0.05,3204.62
OL-06955,ORD-12843,CUST-0827,PROD-031,2025-11-18,5,164.42,0,822.1
OL-06956,ORD-12843,CUST-0827,PROD-021,2025-11-18,5,38.34,0,191.7
OL-06957,ORD-12844,CUST-0828,PROD-029,2024-12-02,5,32.8,0,164
OL-06958,ORD-12845,CUST-0828,PROD-029,2025-02-11,1,32.8,0.1,29.52
OL-06959,ORD-12846,CUST-0828,PROD-004,2025-12-12,2,921.23,0,1842.46
OL-06960,ORD-12846,CUST-0828,PROD-003,2025-12-12,3,722.82,0,2168.46
OL-06961,ORD-12846,CUST-0828,PROD-018,2025-12-12,3,9.52,0,28.56
OL-06962,ORD-12846,CUST-0828,PROD-002,2025-12-12,3,505.32,0,1515.96
OL-06963,ORD-12847,CUST-0829,PROD-029,2024-10-08,3,32.8,0.15,83.64
OL-06964,ORD-12847,CUST-0829,PROD-018,2024-10-08,5,9.52,0.15,40.46
OL-06965,ORD-12847,CUST-0829,PROD-015,2024-10-08,4,295.3,0.15,1004.02
OL-06966,ORD-12847,CUST-0829,PROD-034,2024-10-08,3,79.8,0,239.4
OL-06967,ORD-12848,CUST-0830,PROD-037,2024-12-16,4,23.39,0.2,74.85
OL-06968,ORD-12848,CUST-0830,PROD-007,2024-12-16,1,511.33,0.2,409.06
OL-06969,ORD-12849,CUST-0830,PROD-024,2025-04-18,1,38.87,0.2,31.1
OL-06970,ORD-12849,CUST-0830,PROD-016,2025-04-18,1,189.62,0,189.62
OL-06971,ORD-12850,CUST-0830,PROD-025,2025-11-12,3,25.5,0,76.5
OL-06972,ORD-12850,CUST-0830,PROD-026,2025-11-12,4,54.35,0.15,184.79
OL-06973,ORD-12851,CUST-0830,PROD-030,2025-02-26,5,33.74,0.2,134.96
OL-06974,ORD-12851,CUST-0830,PROD-016,2025-02-26,3,189.62,0.2,455.09
OL-06975,ORD-12851,CUST-0830,PROD-007,2025-02-26,4,511.33,0.15,1738.52
OL-06976,ORD-12851,CUST-0830,PROD-014,2025-02-26,2,487.6,0,975.2
OL-06977,ORD-12852,CUST-0831,PROD-010,2025-06-15,5,121.48,0.05,577.03
OL-06978,ORD-12852,CUST-0831,PROD-013,2025-06-15,3,134.4,0.15,342.72
OL-06979,ORD-12852,CUST-0831,PROD-036,2025-06-15,2,97.89,0.2,156.62
OL-06980,ORD-12852,CUST-0831,PROD-023,2025-06-15,5,88.43,0,442.15
OL-06981,ORD-12853,CUST-0832,PROD-036,2024-11-14,1,97.89,0,97.89
OL-06982,ORD-12853,CUST-0832,PROD-030,2024-11-14,3,33.74,0.1,91.1
OL-06983,ORD-12853,CUST-0832,PROD-006,2024-11-14,2,689.21,0.2,1102.74
OL-06984,ORD-12853,CUST-0832,PROD-017,2024-11-14,1,242.78,0.2,194.22
OL-06985,ORD-12854,CUST-0832,PROD-029,2025-08-02,3,32.8,0,98.4
OL-06986,ORD-12854,CUST-0832,PROD-003,2025-08-02,5,722.82,0.15,3071.99
OL-06987,ORD-12854,CUST-0832,PROD-028,2025-08-02,1,65.64,0.05,62.36
OL-06988,ORD-12854,CUST-0832,PROD-001,2025-08-02,2,1226.38,0.2,1962.21
OL-06989,ORD-12855,CUST-0832,PROD-009,2025-05-11,1,89.78,0.05,85.29
OL-06990,ORD-12855,CUST-0832,PROD-008,2025-05-11,5,342.59,0.1,1541.65
OL-06991,ORD-12855,CUST-0832,PROD-025,2025-05-11,5,25.5,0,127.5
OL-06992,ORD-12855,CUST-0832,PROD-022,2025-05-11,3,27.82,0.2,66.77
OL-06993,ORD-12856,CUST-0832,PROD-020,2025-04-12,5,37.73,0.05,179.22
OL-06994,ORD-12856,CUST-0832,PROD-026,2025-04-12,1,54.35,0,54.35
OL-06995,ORD-12856,CUST-0832,PROD-014,2025-04-12,3,487.6,0.15,1243.38
OL-06996,ORD-12856,CUST-0832,PROD-035,2025-04-12,3,75.75,0,227.25
OL-06997,ORD-12857,CUST-0833,PROD-015,2025-11-04,5,295.3,0.15,1255.02
OL-06998,ORD-12858,CUST-0834,PROD-009,2025-10-24,5,89.78,0.05,426.45
OL-06999,ORD-12858,CUST-0834,PROD-031,2025-10-24,4,164.42,0.15,559.03
OL-07000,ORD-12858,CUST-0834,PROD-007,2025-10-24,5,511.33,0,2556.65
OL-07001,ORD-12859,CUST-0835,PROD-009,2024-08-29,1,89.78,0.1,80.8
OL-07002,ORD-12859,CUST-0835,PROD-004,2024-08-29,2,921.23,0.05,1750.34
OL-07003,ORD-12859,CUST-0835,PROD-022,2024-08-29,1,27.82,0,27.82
OL-07004,ORD-12860,CUST-0835,PROD-008,2024-10-07,1,342.59,0,342.59
OL-07005,ORD-12861,CUST-0835,PROD-028,2025-11-05,1,65.64,0.2,52.51
OL-07006,ORD-12861,CUST-0835,PROD-005,2025-11-05,5,843.32,0.05,4005.77
OL-07007,ORD-12861,CUST-0835,PROD-027,2025-11-05,2,52.67,0.1,94.81
OL-07008,ORD-12862,CUST-0835,PROD-033,2025-01-23,1,70.03,0.2,56.02
OL-07009,ORD-12862,CUST-0835,PROD-006,2025-01-23,2,689.21,0,1378.42
OL-07010,ORD-12862,CUST-0835,PROD-009,2025-01-23,1,89.78,0.15,76.31
OL-07011,ORD-12863,CUST-0835,PROD-013,2025-09-26,3,134.4,0.15,342.72
OL-07012,ORD-12863,CUST-0835,PROD-034,2025-09-26,4,79.8,0.2,255.36
OL-07013,ORD-12864,CUST-0836,PROD-036,2025-08-12,4,97.89,0.05,371.98
OL-07014,ORD-12865,CUST-0836,PROD-014,2025-10-31,1,487.6,0,487.6
OL-07015,ORD-12865,CUST-0836,PROD-005,2025-10-31,3,843.32,0.1,2276.96
OL-07016,ORD-12866,CUST-0836,PROD-030,2025-10-29,3,33.74,0.15,86.04
OL-07017,ORD-12866,CUST-0836,PROD-016,2025-10-29,4,189.62,0,758.48
OL-07018,ORD-12866,CUST-0836,PROD-027,2025-10-29,5,52.67,0,263.35
OL-07019,ORD-12866,CUST-0836,PROD-024,2025-10-29,2,38.87,0,77.74
OL-07020,ORD-12867,CUST-0837,PROD-009,2025-09-29,4,89.78,0,359.12
OL-07021,ORD-12867,CUST-0837,PROD-002,2025-09-29,1,505.32,0.1,454.79
OL-07022,ORD-12868,CUST-0838,PROD-008,2025-03-08,1,342.59,0.15,291.2
OL-07023,ORD-12868,CUST-0838,PROD-031,2025-03-08,2,164.42,0.2,263.07
OL-07024,ORD-12868,CUST-0838,PROD-025,2025-03-08,1,25.5,0,25.5
OL-07025,ORD-12869,CUST-0838,PROD-017,2025-06-28,4,242.78,0.1,874.01
OL-07026,ORD-12869,CUST-0838,PROD-008,2025-06-28,2,342.59,0,685.18
OL-07027,ORD-12869,CUST-0838,PROD-028,2025-06-28,5,65.64,0.1,295.38
OL-07028,ORD-12869,CUST-0838,PROD-016,2025-06-28,1,189.62,0.05,180.14
OL-07029,ORD-12870,CUST-0839,PROD-018,2025-10-20,2,9.52,0.2,15.23
OL-07030,ORD-12870,CUST-0839,PROD-001,2025-10-20,5,1226.38,0.15,5212.12
OL-07031,ORD-12870,CUST-0839,PROD-016,2025-10-20,1,189.62,0.15,161.18
OL-07032,ORD-12870,CUST-0839,PROD-010,2025-10-20,5,121.48,0.15,516.29
OL-07033,ORD-12871,CUST-0840,PROD-022,2025-09-14,5,27.82,0,139.1
OL-07034,ORD-12871,CUST-0840,PROD-009,2025-09-14,4,89.78,0.2,287.3
OL-07035,ORD-12872,CUST-0841,PROD-012,2024-04-10,4,109.67,0.1,394.81
OL-07036,ORD-12873,CUST-0842,PROD-017,2024-09-12,2,242.78,0,485.56
OL-07037,ORD-12873,CUST-0842,PROD-037,2024-09-12,2,23.39,0.1,42.1
OL-07038,ORD-12873,CUST-0842,PROD-021,2024-09-12,4,38.34,0.2,122.69
OL-07039,ORD-12873,CUST-0842,PROD-011,2024-09-12,3,103.76,0,311.28
OL-07040,ORD-12874,CUST-0842,PROD-016,2025-02-28,4,189.62,0.1,682.63
OL-07041,ORD-12874,CUST-0842,PROD-028,2025-02-28,1,65.64,0.2,52.51
OL-07042,ORD-12874,CUST-0842,PROD-035,2025-02-28,1,75.75,0,75.75
OL-07043,ORD-12875,CUST-0842,PROD-015,2025-03-04,4,295.3,0,1181.2
OL-07044,ORD-12875,CUST-0842,PROD-003,2025-03-04,1,722.82,0.1,650.54
OL-07045,ORD-12876,CUST-0842,PROD-021,2025-09-24,5,38.34,0.05,182.12
OL-07046,ORD-12877,CUST-0842,PROD-022,2025-05-30,3,27.82,0.15,70.94
OL-07047,ORD-12878,CUST-0842,PROD-025,2025-03-24,2,25.5,0.2,40.8
OL-07048,ORD-12879,CUST-0842,PROD-004,2025-05-31,1,921.23,0.15,783.05
OL-07049,ORD-12879,CUST-0842,PROD-011,2025-05-31,2,103.76,0,207.52
OL-07050,ORD-12879,CUST-0842,PROD-023,2025-05-31,3,88.43,0.05,252.03
OL-07051,ORD-12879,CUST-0842,PROD-037,2025-05-31,2,23.39,0.05,44.44
OL-07052,ORD-12880,CUST-0842,PROD-027,2024-12-22,2,52.67,0.15,89.54
OL-07053,ORD-12881,CUST-0843,PROD-002,2025-05-06,3,505.32,0.1,1364.36
OL-07054,ORD-12881,CUST-0843,PROD-014,2025-05-06,3,487.6,0,1462.8
OL-07055,ORD-12881,CUST-0843,PROD-010,2025-05-06,5,121.48,0.2,485.92
OL-07056,ORD-12881,CUST-0843,PROD-013,2025-05-06,1,134.4,0,134.4
OL-07057,ORD-12882,CUST-0844,PROD-023,2025-07-27,4,88.43,0.2,282.98
OL-07058,ORD-12882,CUST-0844,PROD-037,2025-07-27,2,23.39,0.15,39.76
OL-07059,ORD-12882,CUST-0844,PROD-032,2025-07-27,4,129.73,0.2,415.14
OL-07060,ORD-12883,CUST-0845,PROD-032,2025-02-02,1,129.73,0.1,116.76
OL-07061,ORD-12883,CUST-0845,PROD-021,2025-02-02,2,38.34,0,76.68
OL-07062,ORD-12883,CUST-0845,PROD-023,2025-02-02,4,88.43,0,353.72
OL-07063,ORD-12884,CUST-0846,PROD-005,2025-03-05,1,843.32,0.05,801.15
